,sentiment_scores,times
520,"[0, -0.4898441982808086, 0.0, -0.32526706910833697, -0.418026795429466]",2009-09-17
521,[0.0],2009-09-22
522,"[0.0, 0, 0.0]",2009-09-23
523,[0.0],2009-09-24
524,[-0.9730441570281982],2009-09-28
525,"[0, 0.0]",2009-09-30
526,"[-0.6096247573133925, -0.43002778476392717]",2009-10-01
527,[-0.9529819685220718],2009-10-02
528,"[-0.32203069259046885, 0.0, -0.5160868250908544]",2009-10-05
529,"[-0.6483996092508109, 0.0, -0.4605140619227849]",2009-10-07
530,[0.0],2009-10-08
531,[0.0],2009-10-11
532,[0.0],2009-10-12
533,[0.0],2009-10-13
534,[0.0],2009-10-14
535,"[0.0, 0.0, 0.0, 0.0]",2009-10-15
536,"[0.0, 0.0]",2009-10-19
537,[0.0],2009-10-20
538,[-0.19615615331209624],2009-10-28
539,"[0, 0.0]",2009-10-29
540,"[0.0, -0.15146556826941485]",2009-10-30
541,"[0.0, 0]",2009-11-02
542,"[0.0, 0.0, -0.780280869824724, 0.6247825603721912, 0.0]",2009-11-03
543,"[-0.588820995472981, 0.0, 0.0, 0.0]",2009-11-05
544,[0.0],2009-11-06
545,[0],2009-11-09
546,[-0.9348152587132424],2009-11-10
547,"[0, -0.38848415193776553]",2009-11-12
548,[0.0],2009-11-13
549,"[0, -0.5072163347554455]",2009-11-15
550,"[-0.21065785180171723, 0.0]",2009-11-16
551,"[0.0, 0.9164853692054749]",2009-11-17
552,"[0, 0.0]",2009-11-18
553,"[0.0, 0.0]",2009-11-19
554,"[-0.1345000208561037, 0.0]",2009-11-20
555,[-0.8486616611480713],2009-11-24
556,"[0.0, 0]",2009-11-25
557,"[0.0, -0.4129781936088838]",2009-11-29
558,"[-0.21735345096990405, 0.9381646613501228, -0.22373850870940645]",2009-12-01
559,"[0.0, -0.3006055402853751, 0, 0.0]",2009-12-03
560,"[0, 0.18842195799278164, -0.7600163120854934]",2009-12-06
561,"[-0.5529557075908925, 0.0, -0.4354851451936481]",2009-12-07
562,[0.0],2009-12-08
563,"[-0.24821334195852032, 0.0, 0.0]",2009-12-09
564,"[0, -0.7094433964402588, 0.0, 0.0]",2009-12-10
565,"[0.0, 0]",2009-12-11
566,"[-0.3208145499229431, 0.0]",2009-12-13
567,"[-0.3719360533901019, 0.0, 0.4749881625175476]",2009-12-14
568,[0],2009-12-15
569,[0.0],2009-12-16
570,"[0.23387001812615307, 0, 0.0, 0, 0.0, -0.8260870499150375]",2009-12-17
571,"[-0.5964713796909275, 0, -0.32909749041383085]",2009-12-20
572,"[0.0, 0.0, 0.0, 0, 0.0]",2009-12-21
573,[-0.3289409227968935],2009-12-22
574,"[0, 0.0]",2009-12-23
575,"[0, -0.8129941265640864]",2009-12-27
576,"[0, 0]",2009-12-28
577,"[0.0, 0.0]",2009-12-29
578,"[-0.5211349741201802, 0.0]",2009-12-30
579,[0.0],2009-12-31
580,"[-0.6682226949065696, -0.1761738105425759, 0.0]",2010-01-03
581,"[0.0, 0.0, -0.18089503705840862]",2010-01-04
582,"[0.0, -0.27035991897463135]",2010-01-05
583,[0],2010-01-06
584,"[0.0, 0.0, 0.0, 0.0, -0.2905605107513773]",2010-01-07
585,[0.0],2010-01-08
586,"[0, 0, -0.09500111509489532]",2010-01-10
587,"[0.0, 0.0, 0.0, 0.0, 0, 0.0, -0.18091021489526293, 0.0]",2010-01-11
588,"[0, 0.0]",2010-01-12
589,"[0.0, 0.0, 0.0]",2010-01-13
590,"[0.0, 0.0, 0.0, 0]",2010-01-14
591,[0.0],2010-01-15
592,[0],2010-01-17
593,"[0, 0.0, 0.24129949890716615, 0, 0.0]",2010-01-18
594,"[0.0, 0, 0.0, 0, 0.581492284450818, 0.0, -0.9122879771476097, 0]",2010-01-19
595,"[0.0, 0.0, 0.0, 0.0]",2010-01-20
596,"[0, 0, 0, 0]",2010-01-21
597,"[-0.7761876723725042, 0.0]",2010-01-22
598,"[0, -0.2465025975231991, 0, 0.0]",2010-01-24
599,"[0.0, 0.0, 0.0, 0, 0.0]",2010-01-25
600,"[-0.2163664041154007, 0, -0.24929269154866537, 0.0]",2010-01-26
601,"[0.0, -0.36056267690606114, 0.0, 0, -0.23289670394485956, -0.26953147779596914, 0.0]",2010-01-27
602,"[0.0, 0, 0.0, 0.0, 0.0, 0.0, 0]",2010-01-28
603,"[-0.8050760884923259, 0.0]",2010-01-29
604,"[-0.21020345312375177, -0.4341197134434492, 0.0]",2010-01-31
605,"[0.0, 0.0, -0.5456035997277947, 0.0]",2010-02-01
606,"[0.0, 0, 0]",2010-02-02
607,"[0.0, 0.0, 0.0, 0, 0.0, 0]",2010-02-03
608,"[0.0, 0.7984866499900818, 0, 0.0, 0.0, 0, 0.0, 0.0]",2010-02-04
609,[0.0],2010-02-05
610,"[0.0, -0.16258372677449498, -0.4032491629941557, -0.6375779509544373, 0.0]",2010-02-07
611,"[0, 0, 0.0, 0.0, -0.3280190044550968, 0, -0.5137213953205797, -0.43607481098315504]",2010-02-08
612,"[0, 0, 0.0, 0, 0.06297795596171399, 0.0, -0.7356437906825306, 0]",2010-02-10
613,"[0.0, 0.0, 0.0, 0, 0, 0.0]",2010-02-11
614,[0],2010-02-12
615,"[-0.314031330273973, -0.17656283396245373]",2010-02-14
616,"[0.0, 0.9181303381919861, -0.21820229954189724, -0.8782276113376986, -0.30614186002832716, 0, -0.18894973459487172]",2010-02-15
617,"[0, -0.4936347459043775, -0.31425645592015816, 0, 0.0, 0.0, 0.0, 0.5084057788054148]",2010-02-16
618,"[0, 0, 0.0, 0.0, 0.0]",2010-02-17
619,"[0, 0.0, 0, 0.0, 0.0, 0.0, 0, -0.5152348739779248]",2010-02-18
620,"[0.0, 0.0, 0.0]",2010-02-19
621,"[0, 0.0, 0.0, 0.5946430125917708, -0.19049556359000827]",2010-02-21
622,"[-0.6637826819525157, 0.0, -0.32106851418539967, 0.0, 0.0, 0, -0.5648920650246069, 0]",2010-02-22
623,"[0.0, 0.3113631493875671, 0, -0.3904485846972692, -0.1770399106626815, 0.0, -0.3989268222736622, 0.0]",2010-02-23
624,"[0, 0, 0, -0.29040370458438075]",2010-02-24
625,"[0, 0.0, -0.49575473158514627, 0, -0.18827489961843868, 0, 0.0, 0.0, 0.0]",2010-02-25
626,"[0.7008200287818909, 0.0, 0.0, -0.15573408515786763]",2010-02-26
627,"[0, 0, 0.0, 0.0, 0.0, 0.0, 0.0]",2010-02-28
628,"[0.39866665335787627, 0, 0, 0, 0.7044946106942253, -0.4400138002642479, 0.8796669630443349, 0]",2010-03-01
629,"[0, 0.0, -0.3792334602956466, -0.9740762114524841]",2010-03-02
630,"[-0.34656511350661157, 0, 0.0, 0.0, 0.0, -0.28684995246344597, 0, -0.7353233818953994]",2010-03-03
631,"[-0.4878009212644477, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.372096762012791, 0, -0.8862007856369019]",2010-03-04
632,[-0.5989532875069438],2010-03-06
633,"[0, -0.1912346659310044, -0.1652128168445358, 0.0, 0]",2010-03-07
634,[-0.18773814467786187],2010-03-08
635,[-0.8113298836079511],2010-03-09
636,[0.7383716653708103],2010-03-10
637,"[0, -0.9339327224095663]",2010-03-11
638,[0.0],2010-03-12
639,[-0.2114775986738608],2010-03-14
640,[0.0],2010-03-15
641,[0],2010-03-16
642,[0.5479869047387209],2010-03-17
643,[0],2010-03-18
644,[0.0],2010-03-19
645,[0.0],2010-03-21
646,"[0.0, 0.25443627134613367]",2010-03-22
647,[0.0],2010-03-24
648,[0.0],2010-03-25
649,[0],2010-03-26
650,[0],2010-03-27
651,[0.0],2010-03-28
652,[0.0],2010-03-29
653,[0.0],2010-03-30
654,"[0.0, 0.0]",2010-03-31
655,"[0.0, 0.0]",2010-04-01
656,[0.3988017785266773],2010-04-03
657,"[0.0, 0.0, 0.0, -0.4626208813318284]",2010-04-04
658,[-0.4908681784525956],2010-04-05
659,"[-0.8384972431916885, -0.33802316305827507, -0.4426459607325102]",2010-04-06
660,"[-0.7637916090332459, -0.4339684074701265]",2010-04-08
661,"[0.0, -0.5726231336593628]",2010-04-10
662,"[-0.821448501630045, -0.34200113195440046, 0.060867750722380765]",2010-04-12
663,"[0.0, 0.0]",2010-04-13
664,"[-0.5551665005737176, 0.497209757566452]",2010-04-14
665,"[-0.9594387412071228, 0, -0.9037102561066116, 0.0, 0.0]",2010-04-16
666,"[0, 0, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0]",2010-04-18
667,"[0, 0, 0, 0, 0, 0, 0, 0, 0, -0.4633920953317654, 0, 0, 0.8206916713469439, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.9379758834838867, 0, 0, 0, 0, -0.7722928699127025, -0.912503643469377, 0, 0, 0, 0, -0.2808564582448097, 0, -0.6203206296990679, -0.9559220671653748, 0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0.0, 0, 0.9189587831497192, 0, 0, 0, 0, 0, 0, 0, 0]",2010-04-19
668,"[-0.7557292593915764, 0, 0, 0.0, 0, 0, 0, 0, 0, -0.6008265018463135, 0, 0, -0.8320504643903665, 0, 0, 0, 0, 0, -0.5739328545790452, 0.6957114861848263, 0.6069393891770885, 0.7157028914273018, 0.6556674770640032, 0, 0, 0, 0, 0, 0.0, 0.7938389419073082, 0, 0.0, 0.0, 0, 0.0, 0, -0.9595561623573303, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0.0, -0.29379807321870727, 0, 0, 0, 0, -0.1093689147210279, 0.0, -0.5091804897185682, 0, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0.9439939856529236, 0, 0, 0, 0, 0, 0, 0, 0, -0.8154953552362246, 0, 0, 0, 0, 0, 0, 0, -0.6375631546242195, 0, 0, -0.6231926679611206, 0, 0, 0, 0]",2010-04-20
669,"[0.0, 0.0, 0.0, -0.6171521040492366, -0.024399980457122144, 0.0, 0.0, -0.7469050396978855, -0.5340526149448322, 0.0, 0.0, 0.7727105021476746, -0.43080243468284607, 0.0, 0.0, -0.4142898495669837, -0.21283709339436338, -0.422420222762898, 0.5399912595748901, 0.0, 0.0, -0.9742539525032043, 0.0, -0.4260733998584426, 0.9465724229812622, -0.7381564751472683, -0.23415572852569438, 0.0, -0.7934552317573911, -0.8774327480886864, -0.7725595328581093, -0.8790957511189472, -0.8119759547620337, -0.8830382227897644, -0.5297193694650457, 0.4781382520550805, -0.5566674470901489, 0.0, 0.0, -0.26665360709951746, 0.9082050919532776, -0.1686014164725707, -0.30135810510745686, 0.0, -0.5882601928319374, -0.22707062790293817, -0.09424759286061724, 0.0, -0.9697815545881637, 0, 0.0, -0.27424597268481904, 0, 0.10268226285284611, -0.553534746170044, -0.9571741223335266, 0, 0.0, 0, 0.6313861012458801, -0.6048305633068085, -0.8657895459530661, 0.0, -0.2593510336984838, -0.9661702513694763, -0.22443111416060765, 0.0, 0.0, 0.0, -0.9752256274223328, -0.6596178412437439, 0.9216884970664978, 0.0, 0.8907834955097473, -0.6182215085699538, 0.7228353023529053, 0.0, -0.8103744983673096, 0, -0.7000233622631807, 0.0]",2010-04-21
670,"[0.9309193280981061, 0.9483473300933838, -0.5165631083300953, 0.0, 0.0, 0.0, -0.8044670050377039, 0, -0.737580121300667, 0, -0.9524636268615723, -0.2223989299721065, -0.9506913188077112, 0, 0.0, 0.17062896971083893, 0, -0.6271065309935925, 0, -0.645009945674115, 0.19441121816635132, 0.148982011273158, 0.4408754595301368, -0.6922702274124263, -0.8877428770065308, -0.6998456866819589, 0, -0.9735411405563354, -0.7142772815930538, 0.0, 0.0, -0.9353293635698584, 0, 0, 0.0, 0.0, 0, -0.6714973449707031, -0.5377731551212144, -0.8861341034091493, 0, -0.8793869980443747, 0.0, 0.7811472889093253, -0.01917599486532035, 0.2003868102025585, -0.4937750125641785, 0]",2010-04-22
671,"[-0.4355295251516715, 0.0, 0.5374850955688291, -0.8473267555236816, 0.0, 0.7844672799110413, 0.0, 0.0, -0.953575329688213, -0.5040121674537659, -0.9637113702118099, 0.9183534684830342, -0.5782783627510071, 0.030091088826131637, 0.6052659749984741, -0.8520619281464152, 0.8556974606311067, -0.4026621240516042, 0.0, -0.7906058430671692, 0.004081541431180045, 0.0, -0.9076544642448425, 0.0, 0.30424390589408434, 0.0, -0.9641827940940857, 0.6120432441496788, 0.0, -0.38616733780510976, 0.0, -0.0439767140119814, 0.01773768992879283, -0.9696446705203485, -0.9634753934439741, -0.7954215239958959, -0.6214010387725153, -0.5927016251932377, -0.8314299232675215, -0.9101104379996009, 0.8971370458602905, 0.0, -0.9175545435925428, 0.0, -0.6520064636500167, 0.8970901335680111, -0.6763197183609009, -0.9449316263198853, -0.12853538797140687, 0.0, 0.0, 0.0, 0.0, -0.37730364406231753, 0.0, 0.4758127753690581, 0.0, -0.813741997909932, 0.7291738047302134, -0.8310022852181093, -0.10215125973597389, 0.8870993256568909, 0.5869530922379987, -0.9283382892608643, -0.33621349105573084, -0.8401022850158866, 0.0, -0.5224839140794967, 0.0, -0.7727623447517439, -0.2512469229402693, -0.6053224209703831, -0.8120788121255712, 0.6811471581459045, -0.15050202328711748, -0.768352217670228, -0.8380885124206543, -0.9495306548497355, -0.7245218239361615, 0.9444054961204529, -0.8957105875015259, -0.2559407385753291, -0.7387771374846812, 0.8705035180646657, -0.4883170425891876, 0.8722117423104696, -0.4988162344723596, 0.0, 0.9381722211837769, 0.033237501371862384, 0.865633396054968, -0.9679967761039734, 0.9457133412361145, 0.4014374016369977, 0.0, -0.7008060924077438, 0.0, -0.7939065098762512, 0.4327425076050705, 0.8710926708422209, 0.0, 0.0, 0.25063937329563385, -0.8213232854531275, -0.9750949144363403, 0.542436420917511, -0.8633470636247937, -0.8505030446455619, -0.9588693380355835, -0.8547876121736068, -0.8895477652549744, -0.281670061366864, 0.0, 0.0, 0.9112905263900757, -0.9549909234046936, -0.5682010477525566, 0.9440488815307617, 0.0, -0.7347649931907654, 0.7630007355025176, -0.8991350262051084, -0.9190382066174089, 0.3626494211542408, -0.8362755810142194, 0.17580484287178905, 0.0, 0.89566570520401, -0.9734500050544739, 0.17387832165142247, 0.9530348777770996, 0.9496368765830994, 0.9540490508079529, 0.0, -0.9539516568183899, -0.9693894982337952, 0.3855135281418645, 0.0, 0.7741854786872864, 0.0, -0.028572488923322995, -0.8768411874771118, 0.0, -0.5804360508918762, -0.09569419447968645, -0.4670425327512548, 0.10743701457977295, -0.9696858245802124, 0.2617265754476161, 0.0, 0.13825346847598471, 0.7821972370147705, 0.9009222984313965, 0.0, -0.9028230905532837, -0.9031293930545929, 0.6596868896954938, 0.0, 0.0, 0.0, -0.6513460658391317, 0.0, -0.3975535024560476, -0.9507129192352295, 0.0, -0.7634546427133446, -0.8623127764463425, -0.7356880302119433, -0.9213356375694275, 0.7588140964508057, -0.0015319908748973499, 0.0, 0.9509636252731472, 0.4190212838351727, -0.9285416007041931, 0.9403607845306396, -0.9494577411674389, -0.5854569294125901, 0.03202054476189187, -0.7597835063934326, -0.3137057946630544, -0.9703689421384519, -0.9724074602127075, 0.0, -0.5023378769556681, 0.0, 0.6539606248276143, -0.03504200595048453, 0.0, 0.0, 0.0, 0.0, -0.9477159380912781, 0.0, 0.8741429448127747, 0.0, 0.3165976841012329, 0.4734168783514744, 0.41419167565605775, -0.9626973867416382, -0.7332843612888363, 0.0, -0.014262597526659806, -0.6778205633163452, -0.6441099047660828, 0.0, 0.0, 0.0, 0.0, -0.874715864318728, 0.3149372423368116, -0.9656029343605042, -0.9750716686248779, -0.5439637303352356, 0.0, -0.5620357638988338, 0.9443682432174683, 0.5026259738803858, 0.2122632954656965, -0.6209038427116674, 0.0, -0.859221875667572, -0.6658456854223481, 0.0, 0.0, -0.9312062859535217, -0.9332227430551618, 0.0, -0.9377373456954956, -0.6742958068847656, -0.6194719850086531, -0.9486205577850342, -0.565527413945749, 0.0, -0.3667782955402755, -0.8262580038068142, 0.0, 0.0, -0.5797562599182129, 0.0, 0.6126477787867374, -0.8393877744674683, -0.8499246174746221, 0.0, -0.16750634453743168, -0.9184205213796746, 0.0, -0.5925102355074586, 0.0, 0.5460577795438677, 0.0, 0.0, -0.9414361119270325, 0.6842619180679321, 0, -0.4516565854956464, -0.7597312187114038, -0.710814266050546, -0.9218884116939586, 0.9430974721908569, 0.36072056059326446, 0.7714452949375536, 0.0, 0.2647142303841455, 0.0, 0.8647826313972473, -0.15586433002284464, 0.1703053007562797, -0.18788587082683939, -0.9670986533164978, 0.0, 0.0, 0.0, 0.0, -0.37563031125068663, -0.2298719258535476, 0.0, 0.0, -0.9071667313575744, -0.8341834843158722, 0.8533285690979524, 0.4210870524409018, -0.8990658357112892, -0.7559177970886231, -0.8712834414970806, -0.3900371714558657, -0.3124412274979926, -0.6691166880265088, -0.932698339464203, -0.575443569420309, 0.02247240756296821, 0.0, -0.6737257242202759, -0.966717344771904, 0.0, 0.0, 0.6547569419322997, -0.7998490811042164, -0.5686631682211266, 0.0, -0.6465451934698548, -0.9627918601036072, 0.0, 0.5391102433204651, -0.07800493210843977, 0.0, 0.0, 0.6493116617202759, 0.5497464091668117, -0.8250035919656097, -0.8489594567090946, 0.0, 0.0, -0.4158340573310852, 0.0, -0.3337278577345836, -0.9653695821762085, -0.8691011835767336, -0.8097415602568424, 0.685631003782993, 0.9293529391288757, -0.970881998538971, -0.8474705124617646, -0.6662747505931566, -0.13557812096287347, 0.0, -0.9247197044350935, 0.0, -0.7656607018618644, 0.0, 0.0, 0.0, 0.6164150834083557, 0.20896630523339757, 0.936220109462738, -0.27090843918290597, 0.8032023296406094, 0.0, -0.547514577023685, 0.46213816945961694, -0.5740148425102234, -0.6058453693985939, -0.6708237528800964, 0.0, -0.1690313009237995, -0.20370433569988075, 0.0, 0.5709919191366378, 0.8153575491547882, 0.5178696531395725, -0.8061258938816405, -0.6530346342231138, -0.8808778524398804, 0.0, -0.4842426161612234, 0.0, 0.0, 0.2094453144785809, 0.0, 0.0, -0.6091218809692227, 0.0, 0.680050483634395, 0.6062193302547231, -0.7159336337638444, -0.3339542630023526, -0.9365805387496948, -0.8458695587261703, 0.0, 0.024372383804604558, 0.8810814131853754, -0.9147278666496277, -0.671741238211913, 0.20332914805119062, -0.23475924488107888, 0.9345810413360596, -0.07023375625050084, -0.43766256686179866, -0.9635275602340698, 0.7392818362198093, 0.0, 0.0, -0.9029242992401123, 0.0, 0.9294000864028931, -0.9045553207397461, 0.0, 0.5293646302682087, 0.8045226335525513, -0.4150988724689151, 0.34688288153046987, 0.0, -0.3585313949152761, 0.0, 0.0, -0.49368470739379744, -0.8476108218593176, 0.0, 0.7228589248426313, 0.5871170913179715, 0.599042279172588, 0.0, 0.0, 0.0, 0.0, -0.7649168546268162, 0.06614297339410492, 0.9275025725364685, 0.0, 0.0, 0.0, -0.5292943470806469, 0.641103574163846, 0.5010524955004906, 0.3669105077088947, 0.9526646137237549, -0.6814369429215539, -0.3649551100362607, -0.8036608169687555, -0.3085035256069639, -0.9494688623586929, 0.6254054503473221, -0.9693949818611145]",2010-04-23
672,"[-0.4052593736354076, 0.7435652613639832, 0.0, -0.9564226269721985, 0.0, 0.0, -0.8538922071456909]",2010-04-24
673,"[-0.35786329941316086, -0.6197202598883046, -0.7909658884088839, 0.0, 0.0, 0.3423155424745636, 0.0, -0.8107179515365, -0.5571411114979963, -0.3291288503595201, 0.4605149847187408, 0.8800502178534656, -0.2473719562997709, -0.3289223083816982, 0.0, 0.5730072416864107, 0.0, -0.3622161786435014, -0.28473204163115795, -0.2559035999515045, 0.2614632842953439, -0.5193930964187249, -0.7868794144653692, 0.15575106698675317, 0.2709161812873711, 0.49486083380893464, 0.03551107850568048, -0.9580390667776997, -0.32064155881418877, 0.0, -0.21874615972240766]",2010-04-25
