,sentiment_scores,times
623,"[0.0, 0.0, 0.0, -0.2316062976110597, 0.0, 0.0, 0.0, 0.0]",2010-02-23
624,"[0.0, 0.0, 0.0, 0.0]",2010-02-24
625,"[0.0, 0.0, -0.03500561239559483, 0.0, 0.0, 0.0, -0.16557586247830658, 0.0, 0.0]",2010-02-25
626,"[0.0, 0.0, 0.24938094304158137, -0.05082997988463324]",2010-02-26
627,"[0.0, 0.0, 0.0, 0.5158099230730309, 0.09703932829008771, -0.06873223938295954, 0.0]",2010-02-28
628,"[0.0, 0.0, 0.0, 0.0, 0.142646009685429, 0.0, 0.0, 0.0]",2010-03-01
629,"[0.0, -0.17298095738949554, 0.0, 0.0]",2010-03-02
630,"[0.0, 0.0, -0.20148268164249888, 0.0, 0.0, -0.4190524229601425, 0.0, -0.22818791448733228]",2010-03-03
631,"[0.15363557247561518, -0.09652181195222305, 0.0, -0.12299724179644918, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2010-03-04
632,[0.0],2010-03-06
633,"[0.0, -0.2059210125612249, 0.0, 0.0, 0.0]",2010-03-07
634,[0.14524645095705674],2010-03-08
635,[0.0],2010-03-09
636,[0.0],2010-03-10
637,"[0.0, 0.0]",2010-03-11
638,[0.0],2010-03-12
639,[0.0],2010-03-14
640,[0.31159089083187425],2010-03-15
641,[0.0],2010-03-16
642,[0.0],2010-03-17
643,[0.0],2010-03-18
644,[0.15589004771455245],2010-03-19
645,[-0.16512796105138514],2010-03-21
646,"[-0.24370569027274663, 0.0]",2010-03-22
647,[0.0858407433571354],2010-03-24
648,[0.13134898816837984],2010-03-25
649,[0.0],2010-03-26
650,[0.0],2010-03-27
651,[0.0],2010-03-28
652,[-0.11361269129822586],2010-03-29
653,[0.0],2010-03-30
654,"[0.0, 0.0]",2010-03-31
655,"[0.35355483878333616, 0.0]",2010-04-01
656,[0.024612549244853243],2010-04-03
657,"[0.0, 0.0, 0.0, 0.0]",2010-04-04
658,[0.0],2010-04-05
659,"[0.0, 0.0, 0.0]",2010-04-06
660,"[0.0, 0.0]",2010-04-08
661,"[0.0, 0.0]",2010-04-10
662,"[0.0, 0.0, 0.0]",2010-04-12
663,"[0.0, 0.0]",2010-04-13
664,"[0.0, 0.0]",2010-04-14
665,"[0.0, 0.0, 0.0, 0.0, 0.0]",2010-04-16
666,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2010-04-18
667,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.266908217284639, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2010-04-19
668,"[0.0, 0.0, 0.0, 0.27453121410895, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.2652767112900539, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2010-04-20
669,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.246296274811832, 0.0, 0.0, 0.0, 0.19557660854224002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.2729779727815643, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2552082480136965, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.23115838426607327, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2010-04-21
670,"[0.3493460063544259, 0.0, 0.13527486354006568, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.21123307694415205, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.567226655661741, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.19814667124778795, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.20110140384668374, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09771233935047079, 0.0, 0.0, 0.0]",2010-04-22
671,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.34575423633116914, 0.10164573902392206, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.40111378414371, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.19239723139446274, 0.15644808892374962, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04313711744512437, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17523251995614791, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.24118575532087247, -0.19504377269649886, 0.186372183750723, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1713985039637639, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.2378646041877411, 0.0, -0.14772317122621656, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.26986814465390924, -0.17266454344446008, 0.0, 0.0, 0.0, 0.0, 0.0, 0.21836353612668585, 0.37404926816622414, 0.0, 0.0, 0.0, -0.16477312484973577, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.24792630370721777, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2691700888663223, 0.0, 0.0, -0.24307690695582743, 0.0, 0.1298507359988921, 0.0, 0.0, 0.25227365211436625, 0.1975175404662721, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1641788745153879, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.25545176319621493, 0.0, 0.0, 0.0, 0.0, 0.0, -0.1776972835757343, 0.0, 0.0, 0.19967013819420593, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2540454909066174, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.11400356716834582, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.1577269303334224, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.31969832651542895, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.18846920404046327, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5817886590957642, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05505910652265461, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16322276944803416, 0.0, 0.0, 0.0, 0.2952572551890962, 0.32381223033736334, 0.0, 0.0, 0.25901978328302433, 0.5455319592065736, 0.5581417083740234, 0.0, 0.12927670073299463, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.26187132991008677, 0.0, 0.0, 0.33012879852902205, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.06417274475097656, 0.0, 0.0, 0.0, 0.0, 0.29525452724067114, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2010-04-23
672,"[-0.13374459743499756, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2010-04-24
673,"[0.0, 0.22732846231924164, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.18666628539216357, 0.0, 0.0, 0.16151752509668194, 0.0, 0.0, 0.0, 0.0, 0.14156724444890426, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1679735831188313, 0.11607296213336375, 0.0, 0.0, 0.0, 0.22023934324582417]",2010-04-25
674,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.15366093555928695, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.09188582215990339, -0.23288653782168164, 0.0, 0.0, 0.0, 0.0, 0.0, -0.2565221528017987, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.309109437109228, 0.15038657127125404, 0.4809739174080544, 0.0, -0.325106299036487, 0.0, 0.0, 0.0, 0.5097753405570984, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.1752672924850527, 0.0, -0.12268910623637654, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04348660829238205, 0.0, 0.0, 0.0, 0.0, 0.0, -0.11643315985475901, 0.0, 0.0, 0.13786067632592727, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5289968848228455, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11768198349905498, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2507145574184063, 0.0, 0.5824498534202576, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.1859470914539538, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.34847420078635033, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.29550322823785624, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1534287311432594, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15054497864291566, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.06513285571221807, 0.0, -0.06498817882107803, -0.14756117910908273, 0.0, 0.0, 0.26703176535959317, 0.0, 0.0, 0.35548550179965205, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.17459818124771118, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.36237670627294805, 0.0, 0.0, 0.0, 0.0, -0.1106360415226133, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.042543239807814694, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3272807463414251, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13044256037408178, 0.0, 0.0, 0.0, 0.6636460423469543, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.19607888401367732, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.2921160084982963, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.10583090829221826, 0.0, 0.0, -0.11861000809415945, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1237490285715205, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7962719798088074, 0.07942639263321823, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3879134585617711, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2485000875780277, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5675990581512451, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.36679852119970435, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.19564793548146847, 0.0, 0.0, 0.0, -0.07103588385124729, 0.0, 0.0, 0.13573892778479962, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09401996073885134, -0.09489752027982605, 0.0, 0.0, 0.0, 0.0, -0.04721895516354509, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2586694375888721, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14449488013912978, 0.0, 0.0, 0.0, 0.1425727527392538, 0.2555235325491141, 0.0, 0.0, 0.0]",2010-04-26
675,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1363818550201328, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3065416991096182, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.272242464054735, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.1583373555937884, 0.2539518785903862, 0.0, -0.07334202275498101, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04727245932040007, 0.38560633455046006, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07727074793406895, 0.0, 0.0, 0.0, 0.0, 0.0, -0.2337875270819806, 0.0, 0.0, -0.2823329822505276, 0.0, 0.0, -0.07691993788251736, 0.0, 0.0, 0.0, 0.0, -0.275183457721691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02372146071049205, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0724975069903809, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2860801178295019, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12234245764242636, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.1014849731903249, 0.0, 0.15488292892773947, 0.0, 0.0, 0.0, 0.0, -0.11376119104783926, 0.0, 0.0, 0.39051128336645674, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.3315427527060876, 0.0, -0.21809886448137514, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.039741117629646695, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.11920194309434773, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.2751358990662448, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.10623768342384644, 0.0, 0.0, 0.0, 0.0, 0.0, -0.2613136995109172, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.3242203709599492, 0.0, -0.09582051937592859, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06429610056419895, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25992176950592355, 0.0, 0.3065436544951859, 0.0, 0.0, 0.0, 0.49933332204818726, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.044614859188304226, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013913704587766331, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.18151765774468598, 0.0, 0.2429664921045953, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18349580223678696, 0.0, 0.0, 0.0, 0.2105611947823024, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10181228533264033, 0.16485668919407404, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.2732609444668778, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15426283066089336, 0.0, 0.0, 0.0, 0.10493551889015118, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.2559452389677366, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.258066001145736, 0.0, 0.0, 0.0, 0.0, 0.2844531337420146, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.14661054443894772, 0.0, 0.0, 0.0, 0.581261758379608, 0.0, 0.0, -0.20140043779540417, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1820215919097076, 0.0, 0.0, 0.0, 0.0]",2010-04-27
676,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.2966630192126258, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.26912593549270764, 0.0, 0.0, -0.19891714824240267, 0.0, 0.0, 0.0]",2010-04-28
677,[0.0],2010-04-29
678,[0.0],2010-05-03
679,[-0.13848729876174562],2010-05-04
680,[0.0],2010-05-05
681,[0.0],2010-05-06
682,[0.0],2010-05-12
683,[0.0],2010-05-14
684,[0.0],2010-05-16
685,"[0.0, 0.0, 0.0, 0.0]",2010-05-18
686,[0.0],2010-05-19
687,"[0.0, 0.0, 0.0, 0.0]",2010-05-20
688,[0.0],2010-05-25
689,"[0.0, 0.587368661417462]",2010-05-26
690,"[0.0, 0.0]",2010-05-27
691,[0.0],2010-05-30
692,"[0.0, 0.0, 0.0, 0.0, 0.0]",2010-06-01
693,"[0.0, 0.0]",2010-06-03
694,"[0.0, 0.0, 0.0]",2010-06-04
695,[0.0],2010-06-07
696,"[0.0, 0.0]",2010-06-09
697,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2010-06-10
698,"[0.0, 0.0]",2010-06-11
699,"[0.0, 0.0, 0.0, 0.0]",2010-06-12
700,"[0.0, 0.0, 0.0, 0.0, 0.30218905551092967, 0.3084955238934719, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3094151365185292, 0.0, 0.0, -0.1471264646122394, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.22316577953606073, 0.0, -0.0884184350570043, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.28638973751583613, -0.16660724238399818, 0.0, 0.0, -0.1260569649886571, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.12133968737317288, 0.0, 0.0, 0.0, 0.15043622919950972, 0.0, -0.18023419898990506, 0.0, 0.0, 0.0, 0.0, 0.22509123216559893, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.3627661970999319, -0.12537177311930608, 0.0, 0.0, 0.0, -0.09247291088104248, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18100856884919456, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2010-06-13
