,sentiment_scores,times
601,"[0.0, 0.0, -0.41565417653263204, 0.0, 0.0, 0.0, 0.0]",2010-01-27
602,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2010-01-28
603,"[0.0, 0.19813003236508223]",2010-01-29
604,"[0.0, 0.0, 0.0]",2010-01-31
605,"[0.0, 0.3302033343906179, 0.0, 0.0]",2010-02-01
606,"[-0.31766120524026564, 0.0, 0.0]",2010-02-02
607,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2010-02-03
608,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2010-02-04
609,[0.0],2010-02-05
610,"[0.0, 0.2518691104891887, 0.0, 0.0, 0.0]",2010-02-07
611,"[0.0, 0.0, -0.2627850801888657, 0.0, 0.0, 0.0, 0.0, 0.0]",2010-02-08
612,"[0.0, 0.0, 0.0, 0.0, 0.15040834612992346, 0.0, -0.3531942319595951, 0.0]",2010-02-10
613,"[0.0, 0.0, 0.0, 0.0, 0.0, -0.1626295990599341]",2010-02-11
614,[0.0],2010-02-12
615,"[0.0, 0.0]",2010-02-14
616,"[0.0, 0.664506733417511, -0.3373534834384918, 0.10090385987999491, 0.0, 0.0, 0.0]",2010-02-15
617,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2010-02-16
618,"[0.0, 0.0, 0.0, 0.0, 0.0]",2010-02-17
619,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.2796934248205039, 0.0, 0.0]",2010-02-18
620,"[0.0, 0.0, 0.0]",2010-02-19
621,"[0.0, 0.0, 0.0, 0.833841517652784, 0.0]",2010-02-21
622,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2010-02-22
623,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9971786793196918, 0.0]",2010-02-23
624,"[0.0, 0.0, 0.0, 0.0]",2010-02-24
625,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2010-02-25
626,"[0.0, 0.0, 0.8894037709786342, 0.0]",2010-02-26
627,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2010-02-28
628,"[0.0, 0.0, 0.0, 0.0, 0.1520997601307682, 0.0, 0.4912415555247442, 0.0]",2010-03-01
629,"[0.0, 0.0, 0.0, 0.0]",2010-03-02
630,"[0.0, 0.0, 0.17372753745631167, 0.0, 0.0, 0.0, 0.0, 0.0]",2010-03-03
631,"[0.0, 0.34013233694195394, 0.0, 0.0, 0.0, 0.0, 0.0, -0.05107641452067607, 0.0, 0.0]",2010-03-04
632,[0.0],2010-03-06
633,"[0.0, 0.0, 0.0, 0.0, 0.0]",2010-03-07
634,[-0.26009512902136156],2010-03-08
635,[0.0],2010-03-09
636,[0.0],2010-03-10
637,"[0.0, 0.0]",2010-03-11
638,[0.0],2010-03-12
639,[0.0],2010-03-14
640,[0.0],2010-03-15
641,[0.0],2010-03-16
642,[0.0],2010-03-17
643,[0.0],2010-03-18
644,[0.0],2010-03-19
645,[0.0],2010-03-21
646,"[0.0, 0.0]",2010-03-22
647,[0.0],2010-03-24
648,[0.0],2010-03-25
649,[0.0],2010-03-26
650,[0.0],2010-03-27
651,[0.0],2010-03-28
652,[0.0],2010-03-29
653,[0.0],2010-03-30
654,"[0.0, 0.0]",2010-03-31
655,"[0.0, 0.0]",2010-04-01
656,[0.0],2010-04-03
657,"[0.0, 0.0, 0.0, 0.19524140096766687]",2010-04-04
658,[0.0],2010-04-05
659,"[0.0, 0.0, 0.0]",2010-04-06
660,"[0.0, 0.0]",2010-04-08
661,"[0.0, 0.0]",2010-04-10
662,"[0.0, 0.0, 0.0]",2010-04-12
663,"[0.0, 0.0]",2010-04-13
664,"[0.0, 0.0]",2010-04-14
665,"[0.0, 0.0, 0.0, 0.0, 0.0]",2010-04-16
666,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2010-04-18
667,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8746596580912338, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2010-04-19
668,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.19990144268824503, 0.20987192977149532, 0.4965754001751368, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9990431666374207, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01687635112282456, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9983611702919006, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2010-04-20
669,"[0.0, 0.0, 0.0, 0.0, 0.8320286107617755, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7231288552284241, 0.0, 0.0, 0.0, 0.0, 0.20738581816355386, 0.9999983310699463, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9016181210453591, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.12780179031334693, 0.0, -0.3791190147399902, 0.0, 0.0, 0.0, 0.0, 0.4256889537965058, 0.0, 0.6660231947898865, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.997368335723877, 0.0, 0.0, 0.0, 0.0, -0.9999805688858032, 0.0, 0.0, 0.0, 0.9999910531584749, 0.0, 0.0, 0.9858988523483276, 0.0, 0.0, 0.0, 0.0]",2010-04-21
670,"[0.9973917942811332, 0.9860808849334717, 0.1755135981531754, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1995359153039494, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9989415968165678, 0.0, 0.0, 0.0, 0.13101042609267055, 0.0, -0.9875355362892151, -0.39206457010701173, 0.0, 0.0, 0.3258562419792595, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.3329233597183729, 0.0]",2010-04-22
671,"[0.0, 0.0, 0.5694428152508206, 0.0, 0.0, 0.0, 0.0, 0.0, -0.2361738032347931, -0.0676075436450817, -0.37302180124642653, 0.6372919073541656, 0.0, 0.35633705803786464, 0.0, 0.0, 0.0, 0.19207677101574072, 0.0, 0.0, 0.2606623786868471, 0.0, -0.06020239544061064, 0.0, 0.3984215027116901, 0.0, 0.0, 0.15595458535587087, 0.0, 0.0, 0.0, -0.25341644073803415, -0.27205100198786464, -0.8216453209448765, -0.8381931745662708, -0.3339467960754838, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4874310697715797, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.3017683364601753, 0.11027677479397273, -0.4529176121172698, 0.0, 0.0, 0.0, 0.0, 0.0, -0.4626460890167109, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9999246597290039, 0.0, 0.0, -0.4970652163028717, 0.0, 0.04390938707525399, 0.3410460003368619, 0.3334433803540219, 0.0, 0.32282457016266797, 0.0, 0.0, 0.9999487400054932, 0.47862530522214913, 0.9508578704960774, 0.0, 0.9972793459892273, 0.0, 0.0, 0.0, 0.0, 0.0, -0.11865662322955185, 0.9582482190372197, 0.0, 0.0, 0.0, 0.2510550287662524, -0.9999663829803467, 0.0, 0.0, 0.4609014678039429, -0.9734285473823547, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9322513310429287, 0.9996334314346313, 0.0, -0.953395426273346, 0.994294206997629, -0.29168766107692184, -0.3714729342783723, 0.0, 0.0, 0.4851612992828037, 0.0, 0.8108543157577515, 0.0, 0.0, 0.9996381998062134, 0.9972020387649536, 0.9999899864196777, 0.0, 0.0, -0.9976248145103455, 0.9999395844548248, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9950259327888489, 0.0, 0.0, 0.031153731793165208, -0.8582892814859809, 0.9600013282664106, 0.3061085376271441, 0.22472731049141187, 0.0, 0.9996880292892456, 0.0, 0.0, 0.07652149693940276, 0.6927245478881033, 0.0, 0.0, 0.0, 0.0, 0.0, -0.21270313403030192, 0.0, 0.0, -0.7112758557917336, 0.03372649983926253, 0.0, 0.0, -0.5618341565132141, 0.0, 0.0, 0.9907174523258622, 0.9758169542998075, 0.7694885730743408, 0.998372495174408, -0.007771702570335887, 0.0, 0.0, 0.0, 0.0, -0.8784281892283536, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7494829153618872, 0.0, 0.9983355402946472, 0.0, 0.0, 0.0, 0.0, 0.998528003692627, 0.0, -0.338496490042339, 0.0, 0.5567472510246088, -0.7713953256607056, 0.0, 0.0, 0.28753540105226505, 0.0, 0.0, 0.0, 0.41646451801641443, 0.0, 0.0, 0.0, 0.31237665720043645, 0.0, -0.9999701976776123, 0.0, 0.0, 0.0, 0.0, 0.4644977219627847, 0.0, -0.22849253784261347, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.31090166649641243, 0.0, 0.0, 0.0, -0.26888553334333354, 0.0, 0.0, 0.0, 0.0, -0.5943605156655007, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.519902827461701, -0.9348953898670604, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.33422846503374054, 0.0, 0.12804086391742414, -0.9505171130641623, 0.0, 0.0, 0.4568932523537406, 0.0, 0.41465545296669004, 0.0, 0.0, 0.0, 0.0, 0.9520765578890421, -0.945781409740448, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.22084789482881706, 0.0, 0.0, 0.4000462751771478, 0.0, 0.0, 0.0, 0.3279945879213272, 0.0, 0.5399037752809641, 0.0, 0.9999992847442627, -0.8047057743712421, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.31130015722978344, 0.9239602088928223, 0.0, 0.9891937375068665, 0.0, 0.2664473920389106, 0.0, 0.0, 0.24041111648227054, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.28546042654526793, 0.0, 0.9992694233802764, 0.0, -0.9536243677139282, 0.21630260322738615, 0.0, 0.4949345666854108, 0.0, 0.41285141271167836, 0.0, 0.12551429920558688, 0.0, 0.0, 0.0, 0.0, 0.36677041509241426, 0.9753657579421997, 0.0, 0.8544885537549519, 0.0, 0.0, 0.1987994773881738, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9961732521243735, 0.0, 0.0, 0.8838730462155706, 0.0, 0.0, 0.0, 0.0, 0.0, -0.3876843678720806, 0.0, 0.0, -0.3332424655252573, 0.0, 0.0, 0.0, 0.30605780461313314, 0.27568311022039044, 0.0, 0.8158313853796139, 0.0, -0.016492855037399643, 0.8456532025813376, 0.0, 0.0, 0.663597641119781, 0.6214083130409975, 0.9997407793998718, 0.09597303401464703, 0.19061565399169922, -0.6904628276824951, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9998455047607422, 0.7148622870445251, 0.0, 0.7405740890542832, 0.0, 0.0, 0.2512158853746087, 0.0, 0.0, 0.0, 0.0, -0.0759037673766656, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.45605647419438217, 0.9479408264160156, 0.0, 0.0, 0.0, 0.0, 0.8674055288620389, 0.31684118951553036, 0.363352980878618, 0.9999996423721313, -0.46924154278185726, -0.36151456748082383, -0.761765439459618, 0.0, 0.0, 0.0, 0.0]",2010-04-23
672,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2010-04-24
673,"[0.0, 0.41892135702073574, 0.0, 0.0, 0.0, 0.0, 0.0, 0.45954612078210416, 0.12264206858931995, 0.0, -0.3117999366429298, 0.4661346611842303, -0.3016021918495601, 0.0, 0.0, 0.0, 0.0, 0.13310022936028948, 0.0, -0.4870671673691103, 0.4785926930170995, 0.0, 0.0, 0.0, 0.0, 0.0, 0.29724536192143103, -0.3271300903371962, 0.0, 0.0, 0.0]",2010-04-25
674,"[0.16367724484494886, 0.0, 0.0, 0.0, 0.9999997615814209, 0.4638796800157228, 0.2759478538851195, 0.0, -0.9992640614509583, 0.0, 0.0, 0.0, -0.39797181289637257, 0.0, -0.5768135816774472, 0.9999369382858276, 0.9999854564666748, 0.0, 0.0, 0.45743898315542547, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08121836013187562, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.8061138858552364, 0.0, 0.6912036859414902, 0.8618843270962118, 0.9506855044944756, 0.0, -0.5022516401269801, 0.0, 0.0, 0.0, 0.999975323677063, 0.0, 0.0, -0.3751364766523756, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.19017396068846257, 0.0, 0.0, 0.0, -0.33591191695578115, 0.347544669801906, 0.0, 0.0, 0.0, 0.0, -0.8869027476512034, 0.4704290158039815, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08766037511212804, 0.0, 0.0, 0.6602750420570374, 0.0, 0.4484761541134843, 0.4745048799706464, -0.09047295177839079, 0.0, 0.0, 0.9999996423721313, 0.9992202520370483, 0.08375706803591955, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17806114589721145, 0.0, 0.0, 0.13967943229348526, 0.9672397106929165, 0.9999059438705444, 0.5430077101221148, 0.7523965704530128, 0.92910236120224, -0.15005704621936, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9098058342933655, 0.0, 0.9778282642364502, 0.7308467626571655, 0.999828577041626, -0.9961872696876526, 0.0, 0.9999828338623047, 0.0, -0.3350884501494509, 0.0, 0.0, 0.6568002700805664, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9994320273399353, 0.0, 0.20270536445031453, 0.0, 0.9962790608406067, 0.0, 0.6389659256866633, 0.0, 0.9790446162223816, 0.6841124067664618, 0.14350157885151055, 0.0, 0.815964744172313, 0.0, 0.0, 0.0, 0.9978860020637512, 0.0, 0.0, -0.11925457308751455, 0.20973878996879372, 0.0, 0.17797360381683633, 0.9514344334602356, 0.0, 0.0, 0.9876591563224792, 0.7041844387454439, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9937050938606262, 0.9999144077301025, 0.7506763935089111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9964795708656311, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.4634609108879453, -0.464406160402384, 0.0, 0.0, 0.0, 0.0, 0.0, 0.34378179561447453, 0.0, 0.0, 0.0, 0.0, 0.1798983885778635, 0.0, 0.0, 0.9039849269188056, 0.0, 0.5445695935810404, 0.0, 0.0, 0.9992470741271973, 0.0, -0.29182113927917547, 0.6533160711449876, 0.0, 0.6759490368990447, -0.28840455445471164, 0.8919517993927002, 0.9989046064212168, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2669682303165419, 0.0, 0.36127684216299455, 0.0, 0.0, 0.0, 0.0, 0.0, -0.49617817148196797, 0.0, 0.0, -0.23842843953710402, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6753239631652832, 0.0, -0.6259821653366089, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.36753959252710633, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9920835494995117, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7308718268300446, 0.9249062487648593, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9985217452049255, 0.0, 0.9983536375251636, 0.0, 0.0, 0.0, 0.0, 0.7906375527381897, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8889913907710542, 0.0, 0.9999998807907104, -0.20134675897990575, 0.0, 0.0, 0.9687740897832112, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9940388202667236, 0.0, 0.0, 0.0, 0.9999916553497314, 0.9987391278642048, -0.42368752481265387, 0.0, 0.0, 0.0, 0.0, -0.28570055961608887, 0.0, 0.0, 0.9323341250419617, 0.0, 0.0, 0.0, 0.0, 0.5486797094345093, 0.0, 0.0, 0.0, 0.0, -0.18224809754569576, 0.0, 0.0, 0.0, 0.0, -0.9986687898635864, 0.0, 0.0, 0.9999955892562866, 0.9072153293684627, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.8806244213197191, 0.0, 0.0, 0.0, -0.8841003775596619, 0.0, 0.0, 0.10455664361130457, 0.0, 0.0, 0.0, 0.0, 0.8261004992678196, 0.93926678668885, 0.0, 0.0, 0.5222471952438354, 0.0, 0.0, 0.9137817630918258, 0.0, 0.0, 0.0, 0.0, 0.9999973773956299, 0.9998576641082764, 0.0, 0.0, 0.0, 0.0, 0.0, -0.5996437445681363, 0.0, 0.0, 0.0, 0.0, 0.9996846914291382, 0.0, 0.0, 0.8188010594596161, 0.5279565481317071, 0.0, 0.0, -0.7149147391319275, 0.1542709312382367, 0.0, 0.281101110366271, 0.987043559551239, 0.166225803244397, 0.0, 0.6257142703927935, 0.0, 0.0, 0.0, -0.12538467857935656, 0.0, 0.0, 0.2105384010888617, 0.0, 0.0, -0.998389482498169, 0.9998958110809326, 0.2569649730409895, 0.0, 0.0, 0.0, 0.0, 0.18906825819510115, 0.3194396460843261, 0.0, 0.0, 0.0, 0.0, -0.07643168677232662, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06122255104851061, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999778270721436, 0.0, 0.0, -0.7620487213134766, 0.7658076886550046, 0.9999712705612183, 0.9993659853935242, 0.0, 0.0, 0.39239036110067493, 0.0, 0.5891633065683501, 0.9999957084655762]",2010-04-26
675,"[0.0, 0.9999975816894123, -0.5711067318916321, 0.09029417362027956, 0.0, 0.0, 0.0640119806129068, 0.2614887328598443, 0.2564065232301307, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15247105234085195, 0.0, -0.9996329545974731, 0.0, 0.9845302879195852, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5991739601385399, 0.0, 0.0, 0.0, -0.9698463082313538, 0.9999990463256836, 0.0, 0.0, 0.0, 0.9988881945610046, 0.0, 0.0, 0.0, 0.2814812465950295, 0.0, 0.0, -0.36424425352422685, -0.24002395659762948, 0.23832258512031324, 0.0, -0.15537647003205693, 0.0, 0.0, -0.23316573188697384, -0.16511029180358439, 0.0, 0.0, 0.9999996423721313, -0.8446550369262695, 0.0, 0.3494063121011358, 0.0, 0.0, 0.0, 0.07592017689476842, -0.22708697574794218, 0.9291682243347168, 0.0, 0.0, 0.0, 0.0, 0.5090065014186164, 0.3946161488763178, 0.0, 0.0, 0.0, 0.0, 0.39063869792724326, 0.0, 0.13333314259847004, -0.37987333154382785, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7830005455202733, 0.0, 0.0, -0.15192371342569735, 0.0, 0.0, 0.0, 0.0, -0.34260391288200015, 0.7875294089317322, 0.0, 0.0, 0.0, 0.0, 0.45645412869362567, 0.0, 0.999996542930603, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7813553214073181, -0.323846663337156, 0.0, 0.0, 0.0, 0.0, -0.9958246946334839, 0.0, 0.8993812377859907, 0.0, 0.0, 0.0, -0.9736060500144958, 0.0, 0.0, -0.9945236117295597, 0.0, 0.0, 0.9999946355819702, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10771565002519727, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6535964064960238, -0.9906806945800781, -0.7629973865872206, -0.3027799665084425, 0.0, 0.0, 0.0, -0.17286852900944058, 0.9999998807907104, 0.0, -0.9978532195091248, -0.1714140187322566, 0.0, 0.5681155823372506, -0.2326108109639546, 0.31386819440375263, -0.844774067401886, -0.8767861723899841, -0.9948216676712036, -0.946467399597168, -0.5304981549580892, 0.0, 0.670633328783101, 0.0, -0.9624384641647339, 0.0, -0.18226001924528548, -0.4506712987803031, 0.0, 0.9999998807907104, 0.0, 0.9996960787069039, 0.0, 0.0, 0.0, 0.5712497743964196, -0.9763095378875732, 0.9991143978559054, 0.0, 0.0, -0.14907376090092445, -0.8339512751652645, 1.0, 0.9088551356948539, 0.0, -0.9859485626220703, 0.9999130964279175, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999997615814209, 0.0, 0.9999996423721313, 0.9999995231628418, -0.9427962508252872, 0.0, 0.0, 0.26915310459886577, 0.0, 0.0, 0.0, -0.9950659275054932, 0.0, -0.974341869354248, 0.0, 0.0, 0.0, 0.4296706108019707, 0.0, 0.0, -0.95220349858831, -0.9998682737350464, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.36692368932883357, 0.0, 0.0, 0.38883529246692927, 0.6489837182929589, 0.999982476234436, 0.0, 0.0, 0.0, -0.837471604347229, -0.5388763105427777, 0.0, 0.0, 0.0, 0.0, -0.1346876822322248, 0.0, 0.0, 0.0, -0.9925685524940491, -0.8383033018819616, 0.0, 0.0, 0.0, 0.0, 0.8351433873176575, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.15873915808541433, -0.9964588284492493, -0.41744217801884625, 0.0, 0.9897429347038269, -0.36737598042461755, 0.0, 0.0, 0.0, 0.0, 0.8293382525444031, 0.0, 0.0, 0.7151502912459167, 0.0, 0.0, 0.0, 0.0, 0.9895995217700337, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8579251766204834, 0.0, 0.0, -0.9479296803474426, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.4352608553182028, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999786001362213, 0.0, 0.0, 0.0, 0.6456321551475996, 0.5235137655528879, 0.9868958592414856, 0.0, 0.0, 0.0, 0.0, 0.887187745836046, 0.0, -0.9844965934753418, 0.0, 0.0, 0.0, 0.0, 0.04849280123486452, 0.0, 0.0, 0.0, 0.9751601219177246, 0.0, -0.8422803825598497, 0.0, 0.0, 0.0, 0.41627390791730184, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5262233998392012, 0.0, 0.0, 0.0, 0.9999988079071045, 0.0, -0.7828162389183507, 0.0, -0.3843245506286621, 0.0, 0.0, 0.9999650716781616, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9967952080575837, -0.9999204874038696, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04477290739031399, 0.0, 0.0, 0.0, 0.0, 0.0, -0.4459810893579046, -0.9982436895370483, 0.0, 0.0, 0.0, 0.9993681311607361, 0.0, 0.0, 0.0, 0.4685847895671626, 0.0, 0.0, 0.0, -0.8317341226519961, 0.0, 0.0, -0.9838305711746216, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.93568185015253, 0.9686325241956996, 0.0, 0.6736618876457214, 0.0, 0.9999796152114868, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9985894560813904, -0.9930552840232849, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8484393459476837, 0.0, 0.0, 0.0, -0.9370535016059875, -0.9679829478263855, 0.0, -0.3734405520853106, 0.25003819854546944, 0.0, 0.0, -0.9298452164914169, 0.28028159413371684, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.3505374022636069, 0.9792037727498052, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999998807907104, 0.8229905517012984, 0.0, 0.0, 0.0, 0.4300818145275116, -0.9015582203865051, 0.0, 0.0, 0.0, 0.9999890327453613, 0.0, 0.9982432564536293, 0.5410310030633516, 0.0, 0.0, -0.4747606586099295, 0.0, 0.0, 0.0, 0.0, 0.0, -0.39690329618980547, -0.5052239894866943, -0.9959189295768738, 0.0, 0.0, 0.0, 0.9805023074150085, 0.48382094260561886, 0.0, -0.30476520816199215, -0.4657413959503174, -0.6999032497406006, -0.9873619079589844, 0.0, 0.0, 0.0, 0.0, 0.5295460571605418, -0.7971529364585876, 0.631222455576797, -0.9774331450462341, -0.49992730828113735, 0.9056009370813924, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.2202371128818445, 0.0, 0.9903506636619568, 0.0, 0.9990876411136828, 0.0, 0.0, -0.9560071514613593, 0.0, -0.83696255295337, 0.0, 0.0, -0.1696432486812516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.46565044695331204, -0.5791899561882019, 0.0, 0.0, 0.9994664788246155, 0.0, 0.6721438727288876, 0.9999215602874756, 0.0, -0.18877032724453635, 0.0, 0.0, 0.6884446740150452]",2010-04-27
